"","x","y","area"
"2528",7831,6556,"domain_3"
"2529",2555,6708,"domain_2"
"2530",4561,3817,"domain_3"
"2531",4559,2518,"domain_2"
"2532",5819,4971,"domain_3"
"2533",10595,6840,"domain_1"
"2534",5952,10096,"domain_1"
"2535",3937,6345,"domain_2"
"2536",10593,5541,"domain_6"
"2537",10465,4458,"domain_6"
"2538",6449,6341,"domain_3"
"2539",8465,10381,"domain_1"
"2540",7335,10455,"domain_1"
"2541",5827,10313,"domain_1"
"2542",8211,8937,"domain_1"
"2543",3685,6201,"domain_2"
"2544",7075,5402,"domain_4"
"2545",8336,8143,"domain_1"
"2546",4815,5983,"domain_2"
"2547",3816,9450,"domain_2"
"2548",5825,8869,"domain_2"
"2549",6323,6125,"domain_4"
"2550",8711,7059,"domain_1"
"2551",10721,7056,"domain_1"
"2552",3685,5912,"domain_2"
"2553",7832,7133,"domain_2"
"2554",4560,3096,"domain_3"
"2555",6697,4464,"domain_3"
"2556",4941,6055,"domain_3"
"2557",6828,7712,"domain_3"
"2558",5570,6704,"domain_3"
"2559",7080,8289,"domain_2"
"2560",3306,4830,"domain_2"
"2561",8209,7205,"domain_1"
"2562",9719,9079,"domain_1"
"2563",8459,6771,"domain_2"
"2564",10090,5253,"domain_6"
"2565",8453,2728,"domain_3"
"2566",8582,5111,"domain_2"
"2567",4058,3385,"domain_2"
"2568",6833,11033,"other"
"2569",3057,5841,"domain_2"
"2570",9714,6047,"domain_2"
"2571",5322,8870,"domain_2"
"2572",3942,9521,"domain_2"
"2573",4688,4611,"domain_2"
"2574",10718,5324,"domain_6"
"2575",4437,5045,"other"
"2576",5314,3672,"domain_3"
"2577",9713,5181,"domain_2"
"2578",6576,7568,"domain_3"
"2579",8707,4316,"domain_2"
"2580",2931,6058,"domain_2"
"2581",5952,9807,"domain_1"
"2582",9344,10163,"domain_1"
"2583",5190,4611,"domain_2"
"2584",4814,4972,"domain_2"
"2585",5450,10241,"domain_2"
"2586",7202,6051,"domain_4"
"2587",4185,4468,"domain_2"
"2588",9711,3882,"domain_3"
"2589",2302,5120,"domain_5"
"2590",6194,3887,"domain_3"
"2591",9963,4314,"domain_2"
"2592",3810,5407,"domain_2"
"2593",4944,7643,"domain_3"
"2594",8961,6048,"domain_2"
"2595",9591,7563,"domain_1"
"2596",7459,9516,"domain_1"
"2597",8966,9369,"domain_1"
"2598",6068,3815,"domain_3"
"2599",7578,5401,"domain_3"
"2600",8582,4822,"domain_2"
"2601",8463,9370,"domain_1"
"2602",3941,9088,"domain_2"
"2603",4315,7139,"domain_2"
"2604",8080,5256,"domain_3"
"2605",9460,4026,"domain_3"
"2606",5196,8509,"domain_2"
"2607",3936,5912,"domain_2"
"2608",4946,9231,"domain_2"
"2609",4937,3745,"domain_3"
"2610",3055,4831,"domain_2"
"2611",7083,10311,"domain_1"
"2612",3943,10099,"domain_2"
"2613",6820,2515,"domain_2"
"2614",6951,6052,"domain_4"
"2615",5692,4465,"domain_3"
"2616",9216,8647,"domain_1"
"2617",6826,6846,"domain_3"
"2618",7324,3524,"domain_3"
"2619",3931,2736,"domain_2"
"2620",4685,2879,"domain_2"
"2621",6700,6485,"domain_3"
"2622",9213,6914,"domain_1"
"2623",8713,8503,"domain_1"
"2624",7956,6194,"domain_3"
"2625",3184,7213,"domain_2"
"2626",10341,5108,"domain_6"
"2627",10222,9223,"domain_1"
"2628",5951,9518,"domain_2"
"2629",7706,7205,"domain_2"
"2630",7326,4968,"domain_3"
"2631",9213,6626,"domain_1"
"2632",8209,7493,"domain_1"
"2633",9088,6987,"domain_1"
"2634",6820,2659,"domain_3"
"2635",3811,6562,"domain_2"
"2636",9338,6120,"domain_1"
"2637",9963,4603,"domain_2"
"2638",5315,4105,"domain_3"
"2639",7953,4606,"domain_3"
"2640",5695,6342,"domain_3"
"2641",7579,6412,"domain_3"
"2642",7330,7278,"domain_3"
"2643",6196,5331,"domain_3"
"2644",6196,5042,"domain_3"
"2645",6951,6196,"domain_4"
"2646",6826,6702,"domain_3"
"2647",8833,4966,"domain_3"
"2648",8711,6771,"domain_1"
"2649",6078,10023,"domain_1"
"2650",10339,4241,"domain_2"
"2651",10471,7779,"domain_1"
"2652",4442,8510,"domain_2"
"2653",9588,5542,"domain_2"
"2654",4437,4901,"other"
"2655",10472,8356,"domain_1"
"2656",6823,4825,"domain_3"
"2657",8960,5904,"domain_2"
"2658",9838,5109,"domain_2"
"2659",6319,3670,"domain_3"
"2660",4442,8366,"domain_2"
"2661",9086,5832,"domain_2"
"2662",8834,5688,"domain_2"
"2663",9333,2944,"domain_3"
"2664",4570,9881,"domain_2"
"2665",6194,4320,"domain_3"
"2666",6453,8796,"domain_2"
"2667",5574,9447,"domain_2"
"2668",7701,3885,"domain_3"
"2669",5698,8364,"domain_2"
"2670",6318,3237,"domain_3"
"2671",9594,9729,"domain_1"
"2672",9717,7780,"domain_1"
"2673",5825,9013,"domain_2"
"2674",6580,10023,"domain_1"
"2675",7325,4391,"domain_3"
"2676",3434,6346,"domain_2"
"2677",8589,9442,"domain_1"
"2678",5444,6487,"domain_3"
"2679",7956,6339,"domain_3"
"2680",3060,7718,"domain_2"
"2681",9217,9513,"domain_1"
"2682",10467,5324,"domain_6"
"2683",5817,3960,"domain_3"
"2684",4562,4395,"domain_2"
"2685",7207,8939,"domain_1"
"2686",5950,8652,"domain_2"
"2687",7460,10382,"domain_1"
"2688",8461,8071,"domain_1"
"2689",6066,2804,"domain_3"
"2690",6576,7424,"domain_3"
"2691",5444,6632,"domain_3"
"2692",8207,6194,"domain_3"
"2693",9337,5976,"domain_2"
"2694",8082,6700,"domain_2"
"2695",7072,3236,"domain_3"
"2696",4694,8654,"domain_2"
"2697",8705,3306,"domain_3"
"2698",9961,3448,"domain_2"
"2699",6328,9446,"domain_1"
"2700",4565,6416,"domain_2"
"2701",5441,4177,"domain_3"
"2702",5826,9735,"domain_1"
"2703",9466,8213,"domain_1"
"2704",5442,4899,"domain_3"
"2705",6829,8723,"domain_1"
"2706",9339,6842,"domain_1"
"2707",6199,7352,"domain_3"
"2708",9710,3448,"domain_2"
"2709",4435,4034,"domain_3"
"2710",9462,5614,"domain_2"
"2711",10091,5974,"domain_2"
"2712",6700,6341,"domain_4"
"2713",3681,3458,"domain_2"
"2714",10465,4313,"domain_6"
"2715",7835,9443,"domain_1"
"2716",6823,4969,"domain_3"
"2717",4696,9953,"domain_2"
"2718",2177,5482,"domain_5"
"2719",5821,6270,"domain_3"
"2720",4435,3890,"domain_3"
"2721",3435,6635,"domain_2"
"2722",4312,5695,"domain_2"
"2723",4437,5334,"other"
"2724",8083,6844,"domain_2"
"2725",4060,5118,"domain_2"
"2726",9340,7419,"domain_1"
"2727",4309,3818,"domain_3"
"2728",9840,5830,"domain_2"
"2729",6831,9878,"domain_1"
"2730",7700,3018,"domain_2"
"2731",6319,3959,"domain_3"
"2732",9712,4892,"domain_2"
"2733",9335,4532,"domain_2"
"2734",10718,5179,"domain_6"
"2735",5564,2950,"domain_3"
"2736",6328,9590,"domain_1"
"2737",4685,3023,"domain_2"
"2738",2807,6997,"domain_2"
"2739",5062,2950,"domain_3"
"2740",4821,9737,"domain_2"
"2741",3942,9666,"domain_2"
"2742",8579,3089,"domain_3"
"2743",8713,8215,"domain_1"
"2744",4062,6273,"domain_2"
"2745",9459,3738,"domain_3"
"2746",9212,6337,"domain_1"
"2747",10469,6768,"domain_1"
"2748",3560,6418,"domain_2"
"2749",4569,8871,"domain_2"
"2750",4690,6055,"domain_2"
"2751",5566,4249,"domain_3"
"2752",7078,6845,"domain_3"
"2753",6067,3382,"domain_3"
"2754",9835,3087,"domain_2"
"2755",8831,3666,"domain_3"
"2756",5440,4033,"domain_3"
"2757",7824,2513,"domain_2"
"2758",9091,9008,"domain_1"
"2759",2427,5048,"domain_5"
"2760",4942,6921,"domain_3"
"2761",2553,4831,"domain_5"
"2762",5067,6416,"domain_3"
"2763",5567,4682,"domain_3"
"2764",6324,6558,"domain_3"
"2765",5821,6703,"domain_3"
"2766",6324,6702,"domain_3"
"2767",6957,10094,"domain_1"
"2768",10091,5686,"domain_2"
"2769",9458,3016,"domain_2"
"2770",4318,9160,"domain_2"
"2771",5573,8436,"domain_2"
"2772",8579,3234,"domain_3"
"2773",8960,5760,"domain_2"
"2774",6579,9445,"domain_1"
"2775",8957,3738,"domain_3"
"2776",6074,7858,"domain_3"
"2777",7957,6628,"domain_3"
"2778",8588,8720,"domain_1"
"2779",2430,6636,"domain_2"
"2780",7828,4823,"domain_3"
"2781",6073,7136,"domain_3"
"2782",4063,6706,"domain_2"
"2783",3814,8150,"domain_2"
"2784",4815,5838,"domain_2"
"2785",4817,6849,"domain_3"
"2786",5697,7209,"domain_3"
"2787",7951,2874,"domain_3"
"2788",10591,4241,"domain_2"
"2789",10346,8140,"domain_1"
"2790",9340,7564,"domain_1"
"2791",8456,4605,"domain_3"
"2792",3181,5047,"domain_2"
"2793",9086,5687,"domain_2"
"2794",7324,3669,"domain_3"
"2795",4941,6199,"domain_3"
"2796",7077,6557,"domain_3"
"2797",7954,4751,"domain_3"
"2798",6697,4175,"domain_3"
"2799",5691,3888,"domain_3"
"2800",8842,10308,"domain_1"
"2801",6078,10312,"domain_1"
"2802",7711,9949,"domain_1"
"2803",5564,2661,"domain_3"
"2804",9716,6914,"domain_1"
"2805",9468,9368,"domain_1"
"2806",3179,3603,"domain_5"
"2807",8207,6050,"domain_3"
"2808",8709,6049,"domain_2"
"2809",7708,8216,"domain_1"
"2810",5820,5981,"domain_3"
"2811",5315,3961,"domain_3"
"2812",7454,6773,"domain_3"
"2813",5574,9158,"domain_2"
"2814",8330,4533,"domain_3"
"2815",5946,6053,"domain_3"
"2816",10339,3808,"domain_2"
"2817",4689,5766,"domain_2"
"2818",6575,6991,"domain_3"
"2819",3439,9378,"domain_2"
"2820",2302,4976,"domain_5"
"2821",3690,9233,"domain_2"
"2822",4057,3096,"domain_2"
"2823",5576,10169,"domain_1"
"2824",7833,7711,"domain_1"
"2825",5697,7786,"domain_3"
"2826",9462,5470,"domain_2"
"2827",4810,2806,"domain_2"
"2828",4560,3673,"domain_3"
"2829",5321,7715,"domain_3"
"2830",5568,5548,"domain_3"
"2831",5065,4972,"domain_2"
"2832",7579,5978,"domain_4"
"2833",9085,5110,"domain_2"
"2834",4561,4251,"domain_2"
"2835",9841,6986,"domain_1"
"2836",3934,4613,"domain_2"
"2837",3311,7573,"domain_2"
"2838",10347,9006,"domain_1"
"2839",8958,4605,"domain_3"
"2840",4066,8583,"domain_2"
"2841",6203,9662,"domain_1"
"2842",10221,9078,"domain_1"
"2843",6824,5402,"domain_4"
"2844",10220,8212,"domain_1"
"2845",9715,6336,"domain_1"
"2846",5568,5115,"domain_3"
"2847",10470,7345,"domain_1"
"2848",9463,6336,"domain_1"
"2849",5698,8219,"domain_2"
"2850",6828,7568,"domain_3"
"2851",5696,6631,"domain_3"
"2852",9465,7058,"domain_1"
"2853",9836,3520,"domain_2"
"2854",2552,4398,"domain_5"
"2855",2809,8007,"domain_2"
"2856",5068,6849,"domain_3"
"2857",6707,10961,"other"
"2858",5701,10241,"domain_1"
"2859",6072,6558,"domain_3"
"2860",5569,5982,"domain_3"
"2861",5195,7498,"domain_3"
"2862",6070,4970,"domain_3"
"2863",2804,5120,"domain_2"
"2864",4693,7932,"domain_2"
"2865",5451,10819,"domain_1"
"2866",7331,8289,"domain_1"
"2867",5325,10747,"domain_1"
"2868",9083,3810,"domain_3"
"2869",5943,4465,"domain_3"
"2870",4066,8727,"domain_2"
"2871",5943,3888,"domain_3"
"2872",5702,10674,"domain_1"
"2873",10592,5107,"domain_6"
"2874",2554,5553,"domain_2"
"2875",4063,7139,"domain_2"
"2876",4567,8005,"domain_2"
"2877",4942,6344,"domain_3"
"2878",5818,4826,"domain_3"
"2879",3429,3025,"domain_5"
"2880",8838,7853,"domain_1"
"2881",6076,8580,"domain_3"
"2882",8464,9659,"domain_1"
"2883",7708,8360,"domain_1"
"2884",8083,7133,"domain_1"
"2885",5323,9591,"domain_2"
"2886",10096,9440,"domain_1"
"2887",8207,6338,"domain_3"
"2888",4309,3674,"domain_3"
"2889",8338,9731,"domain_1"
"2890",5448,8942,"domain_2"
"2891",10346,8573,"domain_1"
"2892",8837,7565,"domain_1"
"2893",9588,5831,"domain_2"
"2894",7583,8577,"domain_1"
"2895",6950,5474,"domain_4"
"2896",7701,4029,"domain_3"
"2897",6828,8001,"domain_3"
"2898",5065,4827,"domain_2"
"2899",5566,3960,"domain_3"
"2900",3061,8873,"domain_2"
"2901",3313,9017,"domain_2"
"2902",6572,4681,"domain_4"
"2903",7961,9371,"domain_1"
"2904",6945,2586,"domain_2"
"2905",3687,7501,"domain_2"
"2906",10470,7490,"domain_1"
"2907",8840,9153,"domain_1"
"2908",5571,6992,"domain_3"
"2909",5443,5765,"domain_3"
"2910",7459,9660,"domain_1"
"2911",9084,4821,"domain_2"
"2912",8957,3594,"domain_3"
"2913",6449,6486,"domain_3"
"2914",8959,5182,"domain_3"
"2915",8830,2656,"domain_2"
"2916",2806,5986,"domain_2"
"2917",7707,7927,"domain_1"
"2918",8085,8288,"domain_1"
"2919",3683,4757,"domain_2"
"2920",2930,5192,"domain_2"
"2921",6317,2660,"domain_3"
"2922",7452,5185,"domain_3"
"2923",10095,8718,"domain_1"
"2924",7574,2946,"domain_2"
"2925",5062,2806,"domain_3"
"2926",4189,6922,"domain_2"
"2927",8966,9658,"domain_1"
"2928",5692,4610,"domain_3"
"2929",4192,8944,"domain_2"
"2930",9968,7779,"domain_1"
"2931",5445,7065,"domain_3"
"2932",4822,10314,"domain_2"
"2933",10346,8284,"domain_1"
"2934",5321,7859,"domain_3"
"2935",3935,5479,"domain_2"
"2936",4945,8798,"domain_2"
"2937",2558,8008,"domain_2"
"2938",5567,4538,"domain_3"
"2939",5949,8219,"domain_2"
"2940",7450,4174,"domain_3"
"2941",5823,7858,"domain_3"
"2942",7962,10093,"domain_1"
"2943",7952,3451,"domain_2"
"2944",9092,9441,"domain_1"
"2945",5702,10385,"domain_1"
"2946",9214,7636,"domain_1"
"2947",6696,3598,"domain_3"
"2948",2052,5843,"domain_2"
"2949",6830,8867,"domain_1"
"2950",3058,6563,"domain_2"
"2951",8958,4171,"domain_3"
"2952",3062,9018,"domain_2"
"2953",5195,8076,"domain_2"
"2954",10343,6552,"domain_1"
"2955",3309,6563,"domain_2"
"2956",6446,4320,"domain_4"
"2957",8834,5255,"domain_3"
"2958",5189,3889,"domain_3"
"2959",4563,5406,"domain_2"
"2960",8462,8504,"domain_1"
"2961",7708,8072,"domain_1"
"2962",7199,4174,"domain_3"
"2963",8967,10091,"domain_1"
"2964",8333,6410,"domain_2"
"2965",3058,6996,"domain_2"
"2966",5313,2661,"domain_3"
"2967",8583,5832,"domain_2"
"2968",2929,4759,"domain_2"
"2969",8328,3234,"domain_3"
"2970",5188,3311,"domain_2"
"2971",8958,4316,"domain_3"
"2972",8841,10163,"domain_1"
"2973",5194,7354,"domain_3"
"2974",7577,4679,"domain_3"
"2975",4689,5622,"domain_2"
"2976",7832,7277,"domain_2"
"2977",5449,9663,"domain_2"
"2978",7333,9588,"domain_1"
"2979",6072,6414,"domain_3"
"2980",4061,5406,"domain_2"
"2981",4566,7138,"domain_2"
"2982",9845,9296,"domain_1"
"2983",3558,4974,"domain_2"
"2984",6947,3597,"domain_3"
"2985",7960,8793,"domain_1"
"2986",4316,8149,"domain_2"
"2987",9468,9224,"domain_1"
"2988",8587,8287,"domain_1"
"2989",3313,9306,"domain_2"
"2990",7461,10671,"domain_1"
"2991",3431,4180,"domain_2"
"2992",7448,2874,"domain_2"
"2993",4313,6272,"domain_2"
"2994",9965,5614,"domain_2"
"2995",4437,5189,"other"
"2996",7710,9371,"domain_1"
"2997",8839,8575,"domain_1"
"2998",6077,9302,"domain_2"
"2999",8211,8504,"domain_1"
"3000",4936,2878,"domain_2"
"3001",9469,9657,"domain_1"
"3002",6954,8217,"domain_2"
"3003",3682,4180,"domain_2"
"3004",6067,2949,"domain_3"
"3005",6831,9589,"domain_1"
"3006",6824,5113,"domain_3"
"3007",3056,5697,"domain_2"
"3008",5824,8291,"domain_2"
"3009",2177,5915,"domain_2"
"3010",8205,5039,"domain_3"
"3011",3805,2664,"domain_2"
"3012",3684,5768,"domain_2"
"3013",4443,9088,"domain_2"
"3014",4939,4611,"domain_2"
"3015",7458,9227,"domain_1"
"3016",6832,10311,"domain_1"
"3017",7208,9661,"domain_1"
"3018",5826,9446,"domain_2"
"3019",6702,7640,"domain_3"
"3020",5822,7281,"domain_3"
"3021",7460,10238,"domain_1"
"3022",5822,7425,"domain_3"
"3023",9968,7346,"domain_1"
"3024",4440,7211,"domain_2"
"3025",6077,9590,"domain_1"
"3026",6079,10890,"domain_1"
"3027",2683,8224,"domain_2"
"3028",3185,7790,"domain_2"
"3029",6201,8507,"domain_3"
"3030",10090,5108,"domain_2"
"3031",6694,2587,"domain_2"
"3032",4183,3313,"domain_3"
"3033",3931,2880,"domain_2"
"3034",10095,8429,"domain_1"
"3035",10091,6119,"domain_1"
"3036",7711,10382,"domain_1"
"3037",7071,2803,"domain_3"
"3038",3817,9883,"domain_2"
"3039",8705,3161,"domain_3"
"3040",6569,2659,"domain_2"
"3041",6203,9807,"domain_1"
"3042",10470,7057,"domain_1"
"3043",10093,6985,"domain_1"
"3044",5946,5909,"domain_4"
"3045",7325,4102,"domain_3"
"3046",6454,9373,"domain_1"
"3047",7581,7422,"domain_2"
"3048",9585,3665,"domain_2"
"3049",4062,6417,"domain_2"
"3050",6695,2876,"domain_3"
"3051",6956,9084,"domain_1"
"3052",2682,7069,"domain_2"
"3053",3816,9305,"domain_2"
"3054",2428,5337,"domain_5"
"3055",7075,5257,"domain_3"
"3056",8711,7204,"domain_1"
"3057",4192,8655,"domain_2"
"3058",9087,6698,"domain_1"
"3059",8830,3089,"domain_3"
"3060",10594,6262,"domain_2"
"3061",7705,6628,"domain_3"
"3062",7452,5473,"domain_3"
"3063",5573,8580,"domain_2"
"3064",7837,10598,"domain_1"
"3065",8709,5616,"domain_2"
"3066",5314,3383,"domain_3"
"3067",10468,6190,"domain_2"
"3068",7074,4247,"domain_3"
"3069",5199,10241,"domain_2"
"3070",5318,6415,"domain_3"
"3071",3816,9738,"domain_2"
"3072",5318,6126,"domain_3"
"3073",5577,10746,"domain_1"
"3074",9218,9946,"domain_1"
"3075",7825,3090,"domain_2"
"3076",9840,6119,"domain_1"
"3077",5694,5476,"domain_3"
"3078",7830,5689,"domain_3"
"3079",6572,4969,"domain_4"
"3080",3809,4974,"domain_2"
"3081",10720,6768,"domain_1"
"3082",9342,9008,"domain_1"
"3083",5570,6848,"domain_3"
"3084",9593,9007,"domain_1"
"3085",2556,7286,"domain_2"
"3086",3932,3458,"domain_2"
"3087",7073,4102,"domain_3"
"3088",6574,5836,"domain_4"
"3089",7073,3814,"domain_3"
"3090",7073,3669,"domain_3"
"3091",4818,7860,"domain_2"
"3092",10339,3953,"domain_2"
"3093",6830,9012,"domain_1"
"3094",6201,8652,"domain_3"
"3095",4189,7355,"domain_2"
"3096",10341,5252,"domain_6"
"3097",5447,8364,"domain_2"
"3098",7199,3886,"domain_3"
"3099",8584,6266,"domain_2"
"3100",7197,2730,"domain_2"
"3101",4316,8005,"domain_2"
"3102",8209,7638,"domain_1"
"3103",4443,8799,"domain_2"
"3104",7456,7928,"domain_1"
"3105",9587,4965,"domain_2"
"3106",8962,7059,"domain_1"
"3107",8955,2583,"domain_2"
"3108",8716,10091,"domain_1"
"3109",3807,3963,"domain_2"
"3110",4315,7572,"domain_2"
"3111",8336,8432,"domain_1"
"3112",7449,3452,"domain_3"
"3113",7579,5834,"domain_3"
"3114",9335,4821,"domain_2"
"3115",8080,5400,"domain_3"
"3116",4434,3312,"domain_3"
"3117",5697,7353,"domain_3"
"3118",5191,5477,"domain_2"
"3119",10345,7995,"domain_1"
"3120",4567,7571,"domain_2"
"3121",3309,6418,"domain_2"
"3122",3310,7285,"domain_2"
"3123",7201,5618,"domain_4"
"3124",8455,4028,"domain_3"
"3125",3179,3747,"domain_5"
"3126",7080,8001,"domain_2"
"3127",8337,9009,"domain_1"
"3128",2430,6492,"domain_2"
"3129",10591,4385,"domain_6"
"3130",7459,9372,"domain_1"
"3131",8962,6915,"domain_1"
"3132",10094,7707,"domain_1"
"3133",9842,7563,"domain_1"
"3134",4438,5478,"domain_2"
"3135",6576,7279,"domain_3"
"3136",9586,4387,"domain_2"
"3137",9591,7275,"domain_1"
"3138",2928,3748,"domain_5"
"3139",4821,9881,"domain_2"
"3140",6698,5041,"domain_4"
"3141",3559,5840,"domain_2"
"3142",4315,7427,"domain_2"
"3143",4696,10242,"domain_2"
"3144",5063,3817,"domain_3"
"3145",4309,3240,"domain_3"
"3146",9592,8285,"domain_1"
"3147",2677,3893,"domain_5"
"3148",9083,3955,"domain_3"
"3149",6451,7785,"domain_3"
"3150",10844,5684,"domain_6"
"3151",2557,7430,"domain_2"
"3152",5443,5476,"domain_2"
"3153",3053,3531,"domain_5"
"3154",8085,8143,"domain_1"
"3155",4568,8726,"domain_2"
"3156",10092,6552,"domain_1"
"3157",8590,10164,"domain_1"
"3158",7329,6701,"domain_3"
"3159",6701,6918,"domain_3"
"3160",8831,3378,"domain_3"
"3161",5321,8003,"domain_3"
"3162",7951,3307,"domain_2"
"3163",5065,5261,"domain_2"
"3164",8709,5904,"domain_2"
"3165",8208,6483,"domain_3"
"3166",2679,5625,"domain_2"
"3167",9341,8430,"domain_1"
"3168",7072,3380,"domain_3"
"3169",8704,2584,"domain_2"
"3170",4188,6200,"domain_2"
"3171",4687,4467,"domain_2"
"3172",7586,10310,"domain_1"
"3173",2805,5842,"domain_2"
"3174",3688,7789,"domain_2"
"3175",4064,7717,"domain_2"
"3176",7709,8938,"domain_1"
"3177",10344,6985,"domain_1"
"3178",3437,8223,"domain_2"
"3179",10472,8645,"domain_1"
"3180",4307,2518,"domain_2"
"3181",6946,3308,"domain_3"
"3182",7836,9732,"domain_1"
"3183",2808,7430,"domain_2"
"3184",2681,6780,"domain_2"
"3185",8335,7854,"domain_1"
"3186",6946,3020,"domain_3"
"3187",4434,2879,"domain_2"
"3188",6446,4609,"domain_4"
"3189",5063,3672,"domain_3"
"3190",9333,3088,"domain_3"
"3191",4936,2590,"domain_2"
"3192",8084,7855,"domain_1"
"3193",4691,6488,"domain_2"
"3194",3187,9090,"domain_2"
"3195",6319,3526,"domain_3"
"3196",9217,9080,"domain_1"
"3197",6575,6702,"domain_3"
"3198",2428,5626,"domain_2"
"3199",6076,8724,"domain_2"
"3200",6195,4898,"domain_3"
"3201",5447,8220,"domain_3"
"3202",3057,6130,"domain_2"
"3203",7207,9228,"domain_1"
"3204",3183,6635,"domain_2"
"3205",5566,3816,"domain_3"
"3206",6069,4681,"domain_3"
"3207",2928,4181,"domain_5"
"3208",9459,3593,"domain_2"
"3209",3183,6346,"domain_2"
"3210",4441,7788,"domain_2"
"3211",9213,7059,"domain_1"
"3212",8578,2512,"domain_2"
"3213",8464,9514,"domain_1"
"3214",6319,3815,"domain_3"
"3215",5448,8797,"domain_2"
"3216",9967,6769,"domain_1"
"3217",9965,6047,"domain_2"
"3218",7071,2514,"domain_2"
"3219",4814,5117,"domain_2"
"3220",7825,2657,"domain_2"
"3221",5692,4032,"domain_3"
"3222",7332,8722,"domain_1"
"3223",5062,3095,"domain_3"
"3224",6322,5692,"domain_3"
"3225",10595,7273,"domain_1"
"3226",7957,6916,"domain_2"
"3227",5945,5620,"domain_3"
"3228",4819,8437,"domain_2"
"3229",4063,6562,"domain_2"
"3230",9709,3015,"domain_2"
"3231",2929,4470,"domain_2"
"3232",2806,6275,"domain_2"
"3233",5062,3384,"domain_2"
"3234",5700,9374,"domain_2"
"3235",4812,4106,"domain_3"
"3236",4188,6489,"domain_2"
"3237",3057,6419,"domain_2"
"3238",6318,2804,"domain_3"
"3239",4811,3528,"domain_3"
"3240",7576,4390,"domain_3"
"3241",7208,9805,"domain_1"
"3242",3437,8078,"domain_2"
"3243",5569,5693,"domain_3"
"3244",2679,5336,"domain_2"
"3245",9209,4315,"domain_2"
"3246",9845,9007,"domain_1"
"3247",4065,8005,"domain_2"
"3248",5571,7425,"domain_3"
"3249",9592,7997,"domain_1"
"3250",3938,7500,"domain_2"
"3251",4816,6272,"domain_3"
"3252",5072,9448,"domain_2"
"3253",4312,5117,"domain_2"
"3254",6957,9950,"domain_1"
"3255",6069,4537,"domain_3"
"3256",3940,8655,"domain_2"
"3257",4813,4250,"domain_3"
"3258",9338,6698,"domain_1"
"3259",3179,4036,"domain_5"
"3260",5951,9230,"domain_2"
"3261",2427,5192,"domain_5"
"3262",7833,8144,"domain_1"
"3263",6068,3671,"domain_3"
"3264",6075,8147,"domain_2"
"3265",7200,4752,"domain_3"
"3266",7328,6412,"domain_3"
"3267",8334,7132,"domain_1"
"3268",9463,5759,"domain_2"
"3269",3815,8728,"domain_2"
"3270",7834,8288,"domain_1"
"3271",8076,2513,"domain_2"
"3272",7583,8722,"domain_1"
"3273",3431,4036,"domain_2"
"3274",4311,4540,"domain_2"
"3275",4570,9593,"domain_2"
"3276",5691,3599,"domain_3"
"3277",6579,9301,"domain_1"
"3278",9085,5254,"domain_2"
"3279",9594,9296,"domain_1"
"3280",6069,4393,"domain_3"
"3281",7709,9082,"domain_1"
"3282",2429,6348,"domain_2"
"3283",9466,7780,"domain_1"
"3284",6577,7857,"domain_3"
"3285",5068,7137,"domain_3"
"3286",3432,4902,"domain_2"
"3287",8211,8793,"domain_1"
"3288",8329,3812,"domain_3"
"3289",5189,3744,"domain_3"
"3290",7574,3091,"domain_2"
"3291",4565,6849,"domain_2"
"3292",6952,7062,"domain_3"
"3293",5191,5044,"domain_2"
"3294",6578,8434,"domain_3"
"3295",2680,5770,"domain_2"
"3296",5063,3961,"domain_3"
"3297",7581,7567,"domain_2"
"3298",3686,6779,"domain_2"
"3299",6200,7930,"domain_3"
"3300",4313,5984,"domain_2"
"3301",3437,7934,"domain_2"
"3302",6578,8723,"domain_2"
"3303",2683,8080,"domain_2"
"3304",6575,6413,"domain_3"
"3305",10717,4457,"domain_6"
"3306",8712,7493,"domain_1"
"3307",10217,6191,"domain_1"
"3308",2551,4109,"domain_5"
"3309",7709,8649,"domain_1"
"3310",8715,9370,"domain_1"
"3311",6821,3670,"domain_3"
"3312",5187,3022,"domain_3"
"3313",3805,2808,"domain_2"
"3314",4190,7933,"domain_2"
"3315",4695,9376,"domain_2"
"3316",7830,5834,"domain_3"
"3317",8081,5833,"domain_3"
"3318",6707,10528,"domain_1"
"3319",7575,3380,"domain_3"
"3320",4445,9809,"domain_2"
"3321",7581,7133,"domain_2"
"3322",8583,5688,"domain_2"
"3323",6958,10816,"domain_1"
"3324",7458,8794,"domain_1"
"3325",4439,6056,"domain_2"
"3326",8086,8721,"domain_1"
"3327",6193,3598,"domain_3"
"3328",3180,4325,"domain_2"
"3329",8335,7421,"domain_1"
"3330",4815,5694,"domain_2"
"3331",4941,5766,"domain_2"
"3332",9464,6770,"domain_1"
"3333",3179,3892,"domain_5"
"3334",8956,3161,"domain_3"
"3335",9212,5904,"domain_2"
"3336",6959,10961,"other"
"3337",4319,9737,"domain_2"
"3338",3815,8872,"domain_2"
"3339",4059,4251,"domain_2"
"3340",6325,7713,"domain_3"
"3341",8708,5183,"domain_2"
"3342",10218,7057,"domain_1"
"3343",3312,8728,"domain_2"
"3344",5441,4610,"domain_3"
"3345",4696,10098,"domain_2"
"3346",6076,9013,"domain_2"
"3347",10465,4169,"domain_2"
"3348",4562,4828,"domain_2"
"3349",9337,5831,"domain_2"
"3350",4564,5694,"domain_2"
"3351",10217,6480,"domain_1"
