"","x","y","area"
"2541",22530,23066,"domain_3"
"2542",17458,7405,"domain_1"
"2543",21005,15814,"domain_3"
"2544",12668,11620,"domain_6"
"2545",19480,9433,"domain_3"
"2546",14186,13939,"domain_6"
"2547",14704,22643,"domain_4"
"2548",12662,7558,"domain_4"
"2549",4349,19031,"domain_2"
"2550",12919,10894,"domain_4"
"2551",4592,12793,"domain_2"
"2552",14186,13649,"domain_4"
"2553",21505,12912,"domain_3"
"2554",21754,11026,"domain_3"
"2555",13693,21774,"domain_4"
"2556",21006,16975,"domain_3"
"2557",8881,11190,"domain_2"
"2558",11163,18296,"domain_2"
"2559",18997,23361,"domain_3"
"2560",8392,21637,"domain_2"
"2561",9888,9448,"domain_4"
"2562",5853,12356,"domain_2"
"2563",23012,7977,"domain_3"
"2564",14194,18871,"domain_4"
"2565",18990,19299,"domain_1"
"2566",17723,15964,"other"
"2567",5866,20480,"domain_2"
"2568",7873,12353,"domain_2"
"2569",8117,7275,"domain_2"
"2570",19981,6531,"domain_5"
"2571",14948,16984,"domain_1"
"2572",20502,17266,"domain_3"
"2573",11662,13943,"domain_4"
"2574",13186,20614,"domain_4"
"2575",18724,9870,"domain_1"
"2576",15951,12921,"domain_1"
"2577",7107,6986,"domain_2"
"2578",9149,21490,"domain_2"
"2579",12177,20615,"domain_4"
"2580",13187,20904,"domain_4"
"2581",13173,11909,"domain_4"
"2582",12672,14231,"domain_6"
"2583",8367,5098,"domain_4"
"2584",6364,15837,"domain_2"
"2585",13180,16262,"domain_4"
"2586",18470,9145,"domain_1"
"2587",13942,19597,"domain_4"
"2588",11164,18876,"domain_2"
"2589",14187,14519,"domain_4"
"2590",15964,21045,"domain_4"
"2591",21001,13783,"domain_3"
"2592",18230,17124,"domain_1"
"2593",4347,17581,"domain_2"
"2594",12421,15247,"domain_4"
"2595",14688,11907,"domain_1"
"2596",15210,23222,"domain_4"
"2597",8133,17720,"domain_2"
"2598",10912,18731,"domain_2"
"2599",16706,11324,"domain_1"
"2600",17714,9871,"domain_1"
"2601",15452,16403,"domain_1"
"2602",22527,21035,"domain_3"
"2603",18722,8999,"domain_1"
"2604",13424,10603,"domain_4"
"2605",21510,16394,"domain_3"
"2606",8377,12062,"domain_2"
"2607",11675,22357,"domain_2"
"2608",17718,12483,"domain_1"
"2609",8141,22362,"domain_2"
"2610",7114,11628,"domain_2"
"2611",22016,16973,"domain_3"
"2612",8892,18734,"domain_2"
"2613",8620,5823,"domain_4"
"2614",15698,12196,"domain_1"
"2615",12428,19890,"domain_4"
"2616",19988,11173,"other"
"2617",8129,14528,"domain_2"
"2618",17468,14079,"other"
"2619",11929,23372,"domain_2"
"2620",13677,11038,"domain_4"
"2621",12679,18874,"domain_4"
"2622",4594,13953,"domain_2"
"2623",11651,6979,"domain_4"
"2624",8642,20040,"domain_2"
"2625",18240,23508,"domain_3"
"2626",9634,8433,"other"
"2627",22527,20745,"domain_3"
"2628",10641,6981,"domain_4"
"2629",12423,16698,"domain_4"
"2630",9134,11915,"domain_2"
"2631",19497,20169,"domain_3"
"2632",13923,7121,"domain_4"
"2633",14693,15099,"domain_4"
"2634",16465,18723,"domain_1"
"2635",22504,5947,"domain_5"
"2636",14448,20177,"domain_4"
"2637",13694,22644,"domain_4"
"2638",7632,19752,"domain_2"
"2639",20489,8561,"other"
"2640",16959,11468,"domain_1"
"2641",17473,17270,"domain_1"
"2642",13682,14520,"domain_4"
"2643",8122,10466,"domain_2"
"2644",22779,20889,"domain_3"
"2645",8877,8579,"domain_4"
"2646",14930,5378,"domain_1"
"2647",8116,6404,"domain_2"
"2648",17209,10162,"domain_1"
"2649",19486,13495,"domain_1"
"2650",7125,18592,"domain_2"
"2651",18239,23217,"domain_3"
"2652",21253,13058,"domain_3"
"2653",14701,20902,"domain_4"
"2654",14450,21337,"domain_4"
"2655",4603,20047,"domain_2"
"2656",17966,9726,"domain_1"
"2657",4101,21788,"domain_2"
"2658",10136,6981,"domain_4"
"2659",14194,19452,"domain_4"
"2660",9395,17283,"domain_2"
"2661",9894,13510,"domain_2"
"2662",10395,10898,"domain_4"
"2663",10399,13509,"domain_2"
"2664",19990,12914,"other"
"2665",13947,22499,"domain_4"
"2666",21494,5658,"domain_5"
"2667",18721,8419,"domain_1"
"2668",8621,6113,"domain_4"
"2669",13934,14374,"domain_4"
"2670",14189,15680,"domain_4"
"2671",9124,5242,"domain_4"
"2672",17971,13208,"domain_1"
"2673",16713,15966,"domain_1"
"2674",11662,14233,"domain_4"
"2675",7380,20478,"domain_2"
"2676",10386,5385,"other"
"2677",11655,9590,"other"
"2678",17468,14369,"other"
"2679",22258,9864,"domain_3"
"2680",6625,22075,"domain_2"
"2681",18972,7113,"domain_1"
"2682",15443,10600,"domain_1"
"2683",4095,18306,"domain_2"
"2684",13689,18872,"domain_4"
"2685",14444,17275,"domain_1"
"2686",12935,21340,"domain_4"
"2687",6879,23090,"domain_2"
"2688",12678,18003,"domain_4"
"2689",5615,21496,"domain_2"
"2690",22525,19874,"domain_3"
"2691",11160,16265,"domain_2"
"2692",21244,7255,"domain_5"
"2693",22275,21470,"domain_3"
"2694",9384,10319,"domain_2"
"2695",8645,22071,"domain_2"
"2696",11670,19165,"domain_4"
"2697",21519,21907,"domain_3"
"2698",12174,18874,"domain_4"
"2699",5111,22077,"domain_2"
"2700",4103,23529,"domain_2"
"2701",23013,8848,"domain_3"
"2702",8895,20475,"domain_2"
"2703",18991,19880,"other"
"2704",8891,18154,"domain_2"
"2705",9631,6402,"domain_4"
"2706",16202,11905,"domain_1"
"2707",18721,8129,"domain_1"
"2708",10137,7271,"domain_4"
"2709",18993,21040,"other"
"2710",5870,23091,"domain_2"
"2711",6618,17142,"domain_2"
"2712",22269,17118,"domain_3"
"2713",5351,13807,"domain_2"
"2714",11919,16989,"domain_4"
"2715",21516,19876,"domain_3"
"2716",12155,6108,"domain_4"
"2717",15712,21190,"domain_4"
"2718",16712,14805,"domain_1"
"2719",8138,20912,"domain_2"
"2720",18470,9435,"domain_1"
"2721",5612,19755,"domain_2"
"2722",20762,22053,"domain_3"
"2723",7383,21928,"domain_2"
"2724",10640,5820,"other"
"2725",16219,22640,"domain_4"
"2726",18996,23071,"domain_3"
"2727",20998,11752,"domain_3"
"2728",19987,10593,"domain_3"
"2729",18239,22927,"domain_3"
"2730",21764,17119,"domain_3"
"2731",9638,11044,"domain_2"
"2732",9402,22215,"domain_2"
"2733",16446,6246,"domain_1"
"2734",14692,14808,"domain_4"
"2735",18234,20026,"domain_1"
"2736",10404,16991,"domain_2"
"2737",20751,15089,"domain_3"
"2738",5606,15693,"domain_2"
"2739",13946,21918,"domain_4"
"2740",4602,19756,"domain_2"
"2741",11918,16409,"domain_4"
"2742",19499,21620,"domain_3"
"2743",8631,12787,"domain_2"
"2744",21013,21327,"domain_3"
"2745",6105,11630,"domain_2"
"2746",5349,12647,"domain_2"
"2747",14678,5233,"domain_1"
"2748",8137,19751,"domain_2"
"2749",12424,16988,"domain_4"
"2750",23267,9573,"domain_3"
"2751",20239,10158,"domain_3"
"2752",16701,7552,"domain_1"
"2753",14446,18726,"domain_4"
"2754",13173,11619,"domain_4"
"2755",13672,7846,"domain_4"
"2756",21010,19296,"domain_3"
"2757",12678,18293,"domain_4"
"2758",5609,17724,"domain_2"
"2759",21762,15958,"domain_3"
"2760",8626,9885,"domain_2"
"2761",8637,16849,"domain_2"
"2762",18987,17268,"domain_1"
"2763",11667,17134,"domain_2"
"2764",17462,10017,"domain_1"
"2765",14184,12778,"domain_1"
"2766",8141,22653,"domain_2"
"2767",20749,13929,"domain_3"
"2768",15197,15098,"domain_4"
"2769",11411,15249,"domain_2"
"2770",22023,21326,"domain_3"
"2771",17734,22928,"domain_4"
"2772",12416,11765,"domain_6"
"2773",21517,21036,"domain_3"
"2774",12659,5527,"domain_4"
"2775",16720,20028,"domain_1"
"2776",7379,19607,"domain_2"
"2777",12413,9734,"other"
"2778",8133,17140,"domain_2"
"2779",5096,12502,"domain_2"
"2780",9377,5387,"domain_4"
"2781",5616,22076,"domain_2"
"2782",21509,15814,"domain_3"
"2783",6878,21929,"domain_2"
"2784",12684,22355,"domain_4"
"2785",10665,22359,"domain_2"
"2786",13168,8427,"domain_4"
"2787",19481,9723,"domain_3"
"2788",21014,21907,"domain_3"
"2789",20248,16541,"domain_3"
"2790",18741,21476,"domain_4"
"2791",12912,6252,"domain_4"
"2792",14697,17710,"domain_1"
"2793",8142,23523,"domain_2"
"2794",16698,6101,"domain_1"
"2795",13169,9008,"domain_4"
"2796",14437,12923,"domain_1"
"2797",15700,13646,"domain_1"
"2798",8118,7855,"domain_4"
"2799",20751,15379,"domain_3"
"2800",11911,11766,"domain_6"
"2801",17230,23509,"domain_4"
"2802",11663,15103,"domain_4"
"2803",7612,6695,"domain_2"
"2804",19997,16976,"domain_3"
"2805",11655,9881,"other"
"2806",8641,19460,"domain_2"
"2807",6625,21494,"domain_2"
"2808",19988,11464,"other"
"2809",12162,11040,"domain_6"
"2810",18724,10160,"domain_1"
"2811",11669,18585,"domain_4"
"2812",8880,10610,"domain_2"
"2813",10402,15540,"domain_2"
"2814",16209,16547,"domain_1"
"2815",6117,19464,"domain_2"
"2816",6606,9308,"domain_2"
"2817",9882,5386,"other"
"2818",18982,14077,"domain_1"
"2819",21517,20746,"domain_3"
"2820",13676,10458,"domain_4"
"2821",19985,9723,"domain_3"
"2822",19995,16106,"domain_3"
"2823",19745,17702,"domain_3"
"2824",8643,20621,"domain_2"
"2825",10892,5674,"other"
"2826",18216,7839,"domain_1"
"2827",18223,12772,"domain_1"
"2828",11914,13797,"domain_6"
"2829",11915,14377,"domain_4"
"2830",21007,17555,"domain_3"
"2831",13174,12490,"domain_6"
"2832",6356,11194,"domain_2"
"2833",12170,15973,"domain_4"
"2834",9125,6112,"domain_4"
"2835",22760,8413,"domain_3"
"2836",8393,22507,"domain_2"
"2837",20232,5805,"domain_5"
"2838",15697,11325,"domain_1"
"2839",14445,18146,"domain_4"
"2840",17711,7840,"domain_1"
"2841",11144,5239,"other"
"2842",21504,12042,"domain_3"
"2843",15940,5667,"domain_1"
"2844",18477,13787,"domain_1"
"2845",20232,6095,"domain_5"
"2846",21258,16539,"domain_3"
"2847",21242,6094,"domain_5"
"2848",14436,12633,"domain_1"
"2849",13419,7412,"domain_4"
"2850",12154,5818,"domain_4"
"2851",12929,17277,"domain_4"
"2852",15184,6393,"domain_1"
"2853",4606,21787,"domain_2"
"2854",7130,22074,"domain_2"
"2855",8116,6114,"domain_2"
"2856",10904,13509,"domain_2"
"2857",21493,5078,"domain_5"
"2858",12432,22501,"domain_4"
"2859",16202,11614,"domain_1"
"2860",14686,10456,"domain_4"
"2861",7363,9162,"domain_2"
"2862",9893,12930,"domain_2"
"2863",15951,12340,"domain_1"
"2864",7880,17285,"domain_2"
"2865",19239,16833,"domain_3"
"2866",20489,8851,"domain_3"
"2867",16446,5956,"domain_1"
"2868",18223,12482,"domain_1"
"2869",10153,18007,"domain_2"
"2870",12168,15102,"domain_4"
"2871",11659,12492,"domain_6"
"2872",7363,8872,"domain_2"
"2873",13171,10749,"domain_4"
"2874",10897,9156,"domain_4"
"2875",17710,7260,"domain_1"
"2876",12668,11910,"domain_6"
"2877",4350,19902,"domain_2"
"2878",4608,23238,"domain_2"
"2879",20243,13059,"domain_3"
"2880",9379,7128,"domain_4"
"2881",21748,6673,"domain_5"
"2882",10157,20618,"domain_2"
"2883",19751,21474,"domain_3"
"2884",15447,13211,"domain_1"
"2885",11421,21342,"domain_2"
"2886",5605,15112,"domain_2"
"2887",7877,14964,"domain_2"
"2888",17465,12338,"domain_1"
"2889",8623,7854,"domain_4"
"2890",14701,20611,"domain_4"
"2891",20509,21618,"domain_3"
"2892",6618,16852,"domain_2"
"2893",18217,9000,"domain_1"
"2894",6862,11484,"domain_2"
"2895",13932,12924,"domain_1"
"2896",10412,22214,"domain_2"
"2897",13419,7702,"domain_4"
"2898",11167,20327,"domain_2"
"2899",20508,21328,"domain_3"
"2900",16724,22930,"domain_4"
"2901",17217,15385,"domain_1"
"2902",17213,12774,"domain_1"
"2903",12421,15537,"domain_4"
"2904",12431,21630,"domain_4"
"2905",12405,5092,"domain_4"
"2906",12165,12781,"domain_6"
"2907",17225,20317,"domain_1"
"2908",5346,10616,"domain_2"
"2909",15953,14081,"domain_1"
"2910",7383,22509,"domain_2"
"2911",22256,8704,"domain_3"
"2912",4098,20047,"domain_2"
"2913",9650,19168,"domain_2"
"2914",11919,17279,"domain_4"
"2915",6860,10323,"domain_2"
"2916",17970,12627,"domain_1"
"2917",16196,7843,"domain_1"
"2918",16220,23220,"domain_4"
"2919",19748,19733,"domain_3"
"2920",16957,10017,"domain_1"
"2921",11413,16699,"domain_2"
"2922",20245,14510,"domain_3"
"2923",5348,12066,"domain_2"
"2924",5849,9744,"domain_2"
"2925",15695,10455,"domain_1"
"2926",20006,23360,"domain_3"
"2927",7870,10322,"domain_2"
"2928",13180,16552,"domain_4"
"2929",11648,5238,"other"
"2930",6103,10759,"domain_2"
"2931",6875,20188,"domain_2"
"2932",20746,11898,"domain_3"
"2933",7872,11772,"domain_2"
"2934",10643,8141,"domain_4"
"2935",14435,11762,"domain_1"
"2936",5613,20335,"domain_2"
"2937",17725,17415,"domain_1"
"2938",14957,22787,"domain_4"
"2939",23015,9718,"domain_3"
"2940",21255,14508,"domain_3"
"2941",21504,12332,"domain_3"
"2942",4852,18160,"domain_2"
"2943",16219,22930,"domain_4"
"2944",15189,9875,"domain_4"
"2945",12180,22937,"domain_2"
"2946",15706,17708,"domain_1"
"2947",10899,10317,"domain_4"
"2948",23011,7107,"domain_3"
"2949",10644,8431,"domain_4"
"2950",4348,18161,"domain_2"
"2951",5617,22947,"domain_2"
"2952",4857,21352,"domain_2"
"2953",13669,6105,"domain_4"
"2954",13691,20323,"domain_4"
"2955",9883,6546,"domain_4"
"2956",12156,6978,"domain_4"
"2957",19735,10739,"domain_3"
"2958",10412,21924,"domain_2"
"2959",10150,15686,"domain_2"
"2960",15457,19885,"domain_4"
"2961",12173,18294,"domain_4"
"2962",6877,21349,"domain_2"
"2963",6861,11194,"domain_2"
"2964",7637,22943,"domain_2"
"2965",19244,20314,"domain_3"
"2966",6626,22365,"domain_2"
"2967",4605,21497,"domain_2"
"2968",17983,21042,"domain_1"
"2969",22254,7543,"domain_3"
"2970",20493,11753,"domain_3"
"2971",6356,10904,"domain_2"
"2972",9643,14236,"domain_2"
"2973",6362,14966,"domain_2"
"2974",13938,16986,"domain_4"
"2975",10394,10318,"domain_4"
"2976",14704,22352,"domain_4"
"2977",11671,20036,"domain_4"
"2978",16454,11469,"domain_1"
"2979",12924,14376,"domain_6"
"2980",6858,8872,"domain_2"
"2981",9136,13366,"domain_2"
"2982",15451,15533,"domain_1"
"2983",6623,20624,"domain_2"
"2984",14945,14953,"domain_4"
"2985",10651,13074,"domain_2"
"2986",12917,9153,"domain_4"
"2987",10409,19893,"domain_2"
"2988",6610,11919,"domain_2"
"2989",6608,10759,"domain_2"
"2990",12171,16843,"domain_4"
"2991",8121,9886,"domain_2"
"2992",9885,7417,"domain_4"
"2993",5602,13081,"domain_2"
"2994",19741,14801,"domain_3"
"2995",7113,10758,"domain_2"
"2996",16704,9583,"domain_1"
"2997",16460,15241,"domain_1"
"2998",5348,12356,"domain_2"
"2999",13683,15100,"domain_4"
"3000",4345,16710,"domain_2"
"3001",20239,10448,"domain_3"
"3002",11668,18005,"domain_4"
"3003",8132,16559,"domain_2"
"3004",16210,16837,"domain_1"
"3005",19743,16251,"domain_3"
"3006",21266,21472,"domain_3"
"3007",4355,22803,"domain_2"
"3008",20239,10738,"domain_3"
"3009",22255,8414,"domain_3"
"3010",7359,6841,"domain_2"
"3011",8884,13512,"domain_2"
"3012",4853,18450,"domain_2"
"3013",17728,19156,"domain_1"
"3014",8879,10030,"domain_2"
"3015",19999,18427,"domain_3"
"3016",18469,8274,"domain_1"
"3017",21750,7834,"domain_3"
"3018",15449,14662,"domain_1"
"3019",16954,8277,"domain_1"
"3020",13436,18437,"domain_4"
"3021",8877,8869,"domain_4"
"3022",5614,20915,"domain_2"
"3023",15948,10599,"domain_1"
"3024",16976,22494,"domain_4"
"3025",17963,7695,"domain_1"
"3026",7111,9307,"domain_2"
"3027",20254,20023,"domain_3"
"3028",13685,16261,"domain_4"
"3029",9403,22506,"domain_2"
"3030",5095,11631,"domain_2"
"3031",6108,13951,"domain_2"
"3032",4602,19176,"domain_2"
"3033",20736,5224,"domain_5"
"3034",9636,9593,"domain_4"
"3035",11403,9736,"other"
"3036",6110,15402,"domain_2"
"3037",11146,6980,"domain_4"
"3038",23265,8412,"domain_3"
"3039",6855,6841,"domain_2"
"3040",11157,13943,"domain_2"
"3041",20000,19298,"domain_3"
"3042",10400,14090,"domain_2"
"3043",13178,14811,"domain_4"
"3044",11652,7559,"domain_4"
"3045",20243,12769,"other"
"3046",20005,22199,"domain_3"
"3047",21503,11461,"domain_3"
"3048",14448,20467,"domain_4"
"3049",12169,15683,"domain_4"
"3050",14425,5379,"domain_1"
"3051",18482,16979,"domain_1"
"3052",11902,6253,"domain_4"
"3053",17474,17851,"domain_1"
"3054",10902,12638,"domain_4"
"3055",21256,15379,"domain_3"
"3056",8370,7419,"domain_4"
"3057",17222,18286,"domain_1"
"3058",17455,5955,"domain_1"
"3059",20485,5950,"domain_5"
"3060",11145,6109,"domain_4"
"3061",9378,5967,"domain_4"
"3062",6365,16997,"domain_2"
"3063",5865,20190,"domain_2"
"3064",21244,7545,"domain_1"
"3065",17228,22639,"domain_4"
"3066",18221,11321,"domain_1"
"3067",13684,15971,"domain_4"
"3068",7130,21784,"domain_2"
"3069",11909,10315,"domain_4"
"3070",8131,16269,"domain_2"
"3071",13921,5670,"domain_1"
"3072",18731,14512,"domain_3"
"3073",22024,21906,"domain_3"
"3074",15448,14082,"domain_1"
"3075",13165,6396,"domain_4"
"3076",8640,18880,"domain_2"
"3077",6610,11629,"domain_2"
"3078",11423,22793,"domain_2"
"3079",10915,21052,"domain_2"
"3080",15451,16113,"domain_1"
"3081",4860,23093,"domain_2"
"3082",13166,6977,"domain_4"
"3083",20504,18426,"domain_3"
"3084",13929,11183,"domain_4"
"3085",20254,20313,"domain_3"
"3086",18983,14657,"domain_3"
"3087",22022,21035,"domain_3"
"3088",18719,6968,"domain_1"
"3089",10158,21199,"domain_2"
"3090",8889,16703,"domain_2"
"3091",3839,15550,"domain_2"
"3092",22270,17698,"domain_3"
"3093",15444,11471,"domain_4"
"3094",22528,21615,"domain_3"
"3095",6869,16416,"domain_2"
"3096",11396,5093,"other"
"3097",13441,21919,"domain_4"
"3098",14955,21336,"domain_4"
"3099",9901,17862,"domain_2"
"3100",6608,10469,"domain_2"
"3101",11419,20181,"domain_2"
"3102",9147,20040,"domain_2"
"3103",9148,20620,"domain_2"
"3104",16193,6102,"domain_1"
"3105",19995,15816,"domain_3"
"3106",13688,18292,"domain_4"
"3107",11423,23083,"domain_2"
"3108",11926,21631,"domain_2"
"3109",20247,15961,"domain_3"
"3110",15446,12341,"domain_1"
"3111",21250,11026,"domain_3"
"3112",12159,8719,"other"
"3113",14190,16260,"domain_4"
"3114",7124,17722,"domain_2"
"3115",21770,21471,"domain_3"
"3116",10136,6691,"domain_4"
"3117",16962,13209,"domain_1"
"3118",20237,8997,"domain_3"
"3119",15709,19159,"domain_1"
"3120",15195,13357,"domain_1"
"3121",19492,17267,"domain_3"
"3122",6873,19028,"domain_2"
"3123",15948,10889,"domain_1"
"3124",7371,14094,"domain_2"
"3125",20495,12914,"domain_3"
"3126",8130,15399,"domain_2"
"3127",16977,23074,"domain_4"
"3128",23012,7687,"domain_3"
"3129",14432,10021,"domain_4"
"3130",13686,17421,"domain_4"
"3131",14940,11471,"domain_4"
"3132",7107,6696,"domain_2"
"3133",6620,18593,"domain_2"
"3134",21260,17990,"domain_3"
"3135",15192,11326,"domain_4"
"3136",12932,19599,"domain_4"
"3137",5346,10906,"domain_2"
"3138",8884,13221,"domain_2"
"3139",14191,17130,"domain_4"
"3140",12417,12636,"domain_6"
"3141",13164,6106,"domain_4"
"3142",15460,21916,"domain_4"
"3143",7627,16850,"domain_2"
"3144",15189,9295,"domain_4"
"3145",17973,14368,"other"
"3146",8123,10756,"domain_2"
"3147",13190,23225,"domain_4"
"3148",18467,7404,"domain_1"
"3149",17462,10597,"domain_1"
"3150",16449,7987,"domain_1"
"3151",20990,6530,"domain_5"
"3152",12658,5237,"domain_4"
"3153",4091,15115,"domain_2"
"3154",13924,7991,"domain_4"
"3155",4098,19757,"domain_2"
"3156",21513,18425,"domain_3"
"3157",21756,11896,"domain_3"
"3158",15186,7264,"domain_1"
"3159",11152,10752,"domain_4"
"3160",16445,5376,"domain_1"
"3161",18220,11031,"domain_1"
"3162",5863,18449,"domain_2"
"3163",17482,23364,"domain_4"
"3164",15200,16549,"domain_1"
"3165",11671,20326,"domain_4"
"3166",14432,9731,"domain_4"
"3167",10403,16411,"domain_2"
"3168",14705,23513,"domain_4"
"3169",18481,16108,"other"
"3170",5094,11051,"domain_2"
"3171",20997,11172,"domain_3"
"3172",4854,19321,"domain_2"
"3173",17471,16110,"domain_1"
"3174",6121,22075,"domain_2"
"3175",12171,17134,"domain_4"
"3176",7610,5534,"domain_2"
"3177",14189,15970,"domain_4"
"3178",16210,17127,"domain_1"
"3179",17723,15674,"other"
"3180",14702,21192,"domain_4"
"3181",19237,15382,"domain_3"
"3182",12936,21920,"domain_4"
"3183",22277,22631,"domain_3"
"3184",11398,6834,"domain_4"
"3185",13170,9878,"domain_4"
"3186",21520,22487,"domain_3"
"3187",15702,14807,"domain_1"
"3188",14689,12487,"domain_1"
"3189",5606,15983,"domain_2"
"3190",20752,15960,"domain_3"
"3191",11420,21052,"domain_2"
"3192",17457,7115,"domain_1"
"3193",9654,21780,"domain_2"
"3194",15952,13211,"domain_1"
"3195",21768,20020,"domain_3"
"3196",5350,13517,"domain_2"
"3197",4599,17435,"domain_2"
"3198",9380,7708,"domain_4"
"3199",9376,5097,"other"
"3200",4851,17290,"domain_2"
"3201",11908,10025,"domain_4"
"3202",12176,20325,"domain_4"
"3203",8126,12787,"domain_2"
"3204",18743,22346,"domain_3"
"3205",21502,11171,"domain_3"
"3206",21247,8995,"domain_3"
"3207",13174,12780,"domain_6"
"3208",20004,21619,"domain_3"
"3209",14954,21046,"domain_4"
"3210",11925,20761,"domain_4"
"3211",9150,22361,"domain_2"
"3212",7621,12498,"domain_2"
"3213",14434,10892,"domain_4"
"3214",16966,16401,"domain_1"
"3215",9892,12059,"domain_2"
"3216",19501,23361,"domain_3"
"3217",22254,7253,"domain_3"
"3218",14199,22353,"domain_4"
"3219",17228,22348,"domain_4"
"3220",8897,21926,"domain_2"
"3221",7883,19026,"domain_2"
"3222",11920,17859,"domain_4"
"3223",12921,12345,"domain_6"
"3224",17720,14224,"other"
"3225",7620,11918,"domain_2"
"3226",6878,22219,"domain_2"
"3227",19753,22635,"domain_3"
"3228",15954,14371,"domain_1"
"3229",9378,6257,"domain_4"
"3230",19245,20895,"domain_3"
"3231",13674,9007,"domain_4"
"3232",10144,12204,"domain_2"
"3233",21261,18570,"domain_3"
"3234",13936,15535,"domain_4"
"3235",22251,5512,"domain_5"
"3236",11409,13508,"domain_4"
"3237",14443,16695,"domain_4"
"3238",6859,9743,"domain_2"
"3239",4858,21932,"domain_2"
"3240",16711,14515,"domain_1"
"3241",19746,18283,"domain_3"
"3242",17215,13644,"domain_1"
"3243",20492,10592,"domain_3"
"3244",17202,5520,"domain_1"
"3245",17462,10307,"domain_1"
"3246",8369,6839,"domain_4"
"3247",13946,22208,"domain_4"
"3248",6357,11775,"domain_2"
"3249",19737,12189,"other"
"3250",10910,17861,"domain_2"
"3251",8136,19171,"domain_2"
"3252",3839,15841,"domain_2"
"3253",9908,22505,"domain_2"
"3254",9635,9303,"domain_4"
"3255",6622,20044,"domain_2"
"3256",19754,23505,"domain_3"
"3257",21754,10736,"domain_3"
"3258",9132,10175,"domain_2"
"3259",10894,7415,"domain_4"
"3260",19734,10448,"domain_3"
"3261",13431,15246,"domain_4"
"3262",17712,8711,"domain_1"
"3263",6106,12210,"domain_2"
"3264",12175,19745,"domain_4"
"3265",18992,20460,"other"
"3266",10645,9302,"domain_4"
"3267",9889,10028,"domain_4"
"3268",11167,20617,"domain_2"
"3269",14688,12197,"domain_1"
"3270",8625,9015,"domain_2"
"3271",21747,6093,"domain_5"
"3272",19730,7837,"domain_1"
"3273",12662,7848,"domain_4"
"3274",7382,21638,"domain_2"
"3275",20236,8707,"domain_3"
"3276",7871,10902,"domain_2"
"3277",10149,15396,"domain_2"
"3278",19489,15236,"domain_3"
"3279",15204,19160,"domain_4"
"3280",18232,18865,"domain_1"
"3281",12409,7703,"domain_4"
"3282",5106,19175,"domain_2"
"3283",15443,10890,"domain_1"
"3284",17461,9727,"domain_1"
"3285",21268,23213,"domain_3"
"3286",22003,8559,"domain_3"
"3287",17223,18867,"domain_1"
"3288",8134,18300,"domain_2"
"3289",8886,14382,"domain_2"
"3290",21258,16249,"domain_3"
"3291",16453,10599,"domain_1"
"3292",10413,23084,"domain_2"
"3293",19226,8128,"domain_1"
"3294",10657,17136,"domain_2"
"3295",8125,11917,"domain_2"
"3296",16724,23220,"domain_4"
"3297",3847,20773,"domain_2"
"3298",10154,18587,"domain_2"
"3299",10137,7562,"domain_4"
"3300",22508,8558,"domain_3"
"3301",19496,19879,"domain_3"
"3302",6354,9744,"domain_2"
"3303",14449,20757,"domain_4"
"3304",20258,22634,"domain_3"
"3305",21746,5803,"domain_5"
"3306",8137,20331,"domain_2"
"3307",13920,5090,"domain_4"
"3308",4093,16856,"domain_2"
"3309",22780,21179,"domain_3"
"3310",14183,12198,"domain_1"
"3311",21009,18716,"domain_3"
"3312",11654,9010,"other"
"3313",10160,22069,"domain_2"
"3314",21766,18279,"domain_3"
"3315",13933,13794,"domain_6"
"3316",14933,7119,"domain_1"
"3317",8115,5534,"domain_2"
"3318",9630,5822,"domain_4"
"3319",17481,22783,"domain_4"
"3320",13680,13069,"domain_4"
"3321",18730,13932,"domain_1"
"3322",17725,17125,"domain_1"
"3323",16203,12485,"domain_1"
"3324",6614,14531,"domain_2"
"3325",20996,10301,"domain_3"
"3326",15967,23076,"domain_4"
"3327",20259,23504,"domain_3"
"3328",20756,18571,"domain_3"
"3329",12175,19165,"domain_4"
"3330",15701,14517,"domain_1"
"3331",14937,10021,"domain_4"
"3332",18729,13352,"domain_1"
"3333",16712,15096,"domain_1"
"3334",18478,14077,"domain_1"
"3335",13920,5380,"domain_4"
"3336",7874,13223,"domain_2"
"3337",20237,9287,"domain_3"
"3338",20510,22779,"domain_3"
"3339",10896,8286,"domain_4"
"3340",16198,9293,"domain_1"
"3341",11660,12782,"domain_6"
"3342",15447,12921,"domain_1"
"3343",14944,14663,"domain_4"
"3344",12667,10749,"domain_6"
"3345",4604,20917,"domain_2"
"3346",12666,10169,"domain_4"
"3347",13933,13504,"domain_6"
"3348",17966,10016,"domain_1"
"3349",15210,23512,"domain_4"
"3350",17720,13643,"other"
"3351",12429,20180,"domain_4"
"3352",19246,21475,"domain_3"
"3353",22253,6963,"domain_3"
"3354",22781,22050,"domain_3"
"3355",20993,8561,"domain_3"
"3356",21257,15669,"domain_3"
"3357",19751,21764,"domain_3"
"3358",9142,17138,"domain_2"
"3359",22017,17844,"domain_3"
"3360",19749,20023,"domain_3"
"3361",19483,11174,"other"
"3362",12433,23371,"domain_2"
"3363",9131,9884,"domain_2"
"3364",21258,16829,"domain_3"
"3365",13927,9732,"domain_4"
"3366",21764,17409,"domain_3"
"3367",22025,22776,"domain_3"
"3368",19986,10303,"domain_3"
